"User_ID","Age","Gender","Location","Income","Interests","Last_Login_Days_Ago","Purchase_Frequency","Average_Order_Value","Total_Spending","Product_Category_Preference","Time_Spent_on_Site_Minutes","Pages_Viewed","Newsletter_Subscription","RFM_score","Recency","Frequency","Monetary","customer_segment","macro_segment"
"870","25","Male","Rural","23869","Fashion","18","6","83.5","501","Books","97","17","False","7","18","6","501","新客户","一般客户"
"871","52","Female","Urban","147110","Travel","29","6","147","882","Health & Beauty","496","9","False","5","29","6","882","一般维持客户","一般客户"
"872","32","Female","Rural","34272","Travel","14","17","66.18","1125","Books","278","45","False","10","14","17","1125","重要挽留客户","重要客户"
"873","64","Female","Urban","120203","Sports","18","6","127.5","765","Health & Beauty","265","33","True","7","18","6","765","新客户","一般客户"
"874","39","Female","Rural","31473","Travel","13","13","45.92","597","Electronics","9","34","False","9","13","13","597","潜力客户","潜力客户"
"875","31","Male","Urban","59884","Sports","11","11","13.27","146","Health & Beauty","457","45","False","9","11","11","146","潜力客户","潜力客户"
"876","43","Male","Urban","99983","Technology","21","2","3479.5","6959","Apparel","273","24","False","9","21","2","6959","潜力客户","潜力客户"
"877","45","Male","Rural","22423","Food","21","7","280.57","1964","Health & Beauty","8","9","False","7","21","7","1964","新客户","一般客户"
"878","40","Male","Urban","135510","Technology","16","2","1822","3644","Home & Kitchen","208","7","False","10","16","2","3644","重要挽留客户","重要客户"
"879","31","Female","Urban","9230","Sports","23","4","1088.5","4354","Apparel","123","16","False","9","23","4","4354","潜力客户","潜力客户"
"880","41","Female","Urban","116523","Sports","17","12","54.42","653","Electronics","33","19","False","8","17","12","653","潜力客户","潜力客户"
"881","19","Male","Rural","34189","Technology","8","2","616","1232","Apparel","513","39","False","7","8","2","1232","新客户","一般客户"
"882","62","Female","Rural","980","Fashion","19","3","350.67","1052","Home & Kitchen","204","6","True","5","19","3","1052","一般维持客户","一般客户"
"883","43","Female","Urban","71421","Fashion","20","7","156.57","1096","Electronics","518","11","True","7","20","7","1096","新客户","一般客户"
"884","31","Female","Urban","104972","Fashion","15","10","235.9","2359","Books","517","12","False","10","15","10","2359","重要挽留客户","重要客户"
"885","24","Male","Rural","16893","Sports","9","7","154.43","1081","Home & Kitchen","443","42","False","9","9","7","1081","潜力客户","潜力客户"
"886","20","Male","Rural","8640","Travel","20","11","15.09","166","Electronics","592","13","False","7","20","11","166","新客户","一般客户"
"887","64","Male","Urban","74786","Sports","10","7","622.43","4357","Health & Beauty","339","12","False","12","10","7","4357","重要深耕客户","重要客户"
"888","40","Female","Urban","149090","Travel","12","5","16","80","Apparel","438","21","True","7","12","5","80","新客户","一般客户"
"889","63","Male","Urban","79256","Technology","21","1","2315","2315","Electronics","445","10","True","6","21","1","2315","一般维持客户","一般客户"
"890","60","Male","Suburban","77405","Food","23","5","672.8","3364","Apparel","136","20","False","9","23","5","3364","潜力客户","潜力客户"
"891","64","Male","Rural","9148","Travel","20","6","131.17","787","Health & Beauty","387","36","True","6","20","6","787","一般维持客户","一般客户"
"892","62","Male","Suburban","115000","Fashion","1","9","290.67","2616","Electronics","25","28","True","12","1","9","2616","重要深耕客户","重要客户"
"893","35","Male","Rural","29537","Sports","25","9","49.11","442","Books","506","24","False","6","25","9","442","一般维持客户","一般客户"
"894","55","Male","Rural","39182","Technology","20","2","1314.5","2629","Home & Kitchen","325","5","False","7","20","2","2629","新客户","一般客户"
"895","52","Female","Rural","15758","Fashion","9","1","870","870","Electronics","338","37","False","6","9","1","870","一般维持客户","一般客户"
"896","32","Female","Rural","21310","Technology","22","2","515","1030","Health & Beauty","95","12","True","4","22","2","1030","流失客户","流失客户"
"897","42","Male","Rural","37859","Food","15","12","119.25","1431","Electronics","545","35","True","9","15","12","1431","潜力客户","潜力客户"
"898","54","Male","Rural","4354","Sports","1","13","167.54","2178","Apparel","146","40","False","13","1","13","2178","重要唤回客户","核心客户"
"899","45","Female","Rural","5678","Sports","12","8","185.13","1481","Electronics","231","2","False","9","12","8","1481","潜力客户","潜力客户"
"900","27","Female","Suburban","99536","Food","3","18","176.83","3183","Books","495","41","True","14","3","18","3183","重要价值客户","核心客户"
"901","56","Male","Urban","69009","Sports","11","15","297","4455","Electronics","38","45","True","14","11","15","4455","重要价值客户","核心客户"
"902","34","Male","Urban","61194","Travel","2","13","97.31","1265","Home & Kitchen","425","39","False","12","2","13","1265","重要深耕客户","重要客户"
"903","56","Male","Suburban","58644","Technology","16","3","1514.33","4543","Electronics","437","42","True","10","16","3","4543","重要挽留客户","重要客户"
"904","39","Male","Suburban","108420","Fashion","9","8","294.13","2353","Apparel","368","9","False","10","9","8","2353","重要挽留客户","重要客户"
"905","43","Female","Suburban","52143","Food","15","16","175.94","2815","Electronics","345","22","False","12","15","16","2815","重要深耕客户","重要客户"
"906","61","Male","Suburban","67620","Travel","12","18","160.06","2881","Books","160","47","True","13","12","18","2881","重要唤回客户","核心客户"
"907","42","Male","Rural","38775","Fashion","1","8","39.25","314","Health & Beauty","550","5","True","9","1","8","314","潜力客户","潜力客户"
"908","34","Male","Urban","53451","Fashion","13","7","231.86","1623","Electronics","541","12","True","8","13","7","1623","潜力客户","潜力客户"
"909","30","Male","Rural","25596","Food","14","2","899","1798","Electronics","144","1","False","6","14","2","1798","一般维持客户","一般客户"
"910","37","Female","Urban","109066","Travel","25","2","1597","3194","Home & Kitchen","588","44","False","7","25","2","3194","新客户","一般客户"
"911","42","Female","Urban","102454","Fashion","25","2","220","440","Books","576","22","False","3","25","2","440","流失客户","流失客户"
"912","21","Female","Suburban","41681","Fashion","8","1","1949","1949","Health & Beauty","345","38","False","7","8","1","1949","新客户","一般客户"
"913","27","Male","Rural","12756","Travel","8","20","52.9","1058","Apparel","269","19","False","10","8","20","1058","重要挽留客户","重要客户"
"914","20","Male","Suburban","82801","Sports","27","3","906.67","2720","Electronics","268","16","False","6","27","3","2720","一般维持客户","一般客户"
"915","58","Female","Rural","11497","Fashion","12","9","151","1359","Health & Beauty","169","31","True","10","12","9","1359","重要挽留客户","重要客户"
"916","62","Male","Urban","115939","Technology","1","3","1866","5598","Apparel","33","3","False","12","1","3","5598","重要深耕客户","重要客户"
"917","35","Male","Suburban","118625","Travel","11","13","195.46","2541","Books","377","23","False","12","11","13","2541","重要深耕客户","重要客户"
"918","64","Female","Suburban","119825","Fashion","8","2","1460.5","2921","Books","214","42","False","10","8","2","2921","重要挽留客户","重要客户"
"919","53","Female","Urban","83958","Food","10","5","215","1075","Health & Beauty","562","18","False","9","10","5","1075","潜力客户","潜力客户"
"920","64","Female","Urban","34543","Technology","19","3","1253","3759","Apparel","440","26","True","9","19","3","3759","潜力客户","潜力客户"
"921","39","Female","Urban","141831","Fashion","11","8","636.25","5090","Books","492","13","False","13","11","8","5090","重要唤回客户","核心客户"
"922","51","Male","Suburban","72535","Technology","7","1","3616","3616","Health & Beauty","393","18","True","10","7","1","3616","重要挽留客户","重要客户"
"923","64","Male","Rural","27861","Technology","11","2","57","114","Books","489","3","True","6","11","2","114","一般维持客户","一般客户"
"924","25","Female","Suburban","44496","Sports","17","10","324.9","3249","Books","29","23","False","11","17","10","3249","重要深耕客户","重要客户"
"925","57","Male","Rural","21635","Technology","1","1","2402","2402","Books","39","3","False","9","1","1","2402","潜力客户","潜力客户"
"926","61","Female","Suburban","95670","Sports","26","5","529.2","2646","Home & Kitchen","173","25","True","7","26","5","2646","新客户","一般客户"
"927","36","Female","Suburban","58979","Travel","29","1","2049","2049","Apparel","17","27","True","5","29","1","2049","一般维持客户","一般客户"
"928","59","Male","Urban","20412","Sports","21","10","413.3","4133","Health & Beauty","56","44","False","11","21","10","4133","重要深耕客户","重要客户"
"929","58","Female","Rural","3862","Food","21","13","123.38","1604","Health & Beauty","226","27","True","9","21","13","1604","潜力客户","潜力客户"
"930","54","Male","Suburban","111037","Fashion","8","6","374.17","2245","Apparel","558","39","False","10","8","6","2245","重要挽留客户","重要客户"
"931","23","Male","Suburban","44932","Travel","23","13","168.38","2189","Apparel","67","25","False","10","23","13","2189","重要挽留客户","重要客户"
"932","43","Male","Urban","115568","Travel","24","14","77.36","1083","Apparel","197","24","True","8","24","14","1083","潜力客户","潜力客户"
"933","51","Male","Urban","8673","Food","6","10","376","3760","Apparel","23","8","False","14","6","10","3760","重要价值客户","核心客户"
"934","62","Female","Rural","14725","Sports","22","14","71.36","999","Electronics","237","9","False","8","22","14","999","潜力客户","潜力客户"
"935","23","Male","Suburban","47292","Fashion","18","4","668.75","2675","Health & Beauty","566","46","False","8","18","4","2675","潜力客户","潜力客户"
"936","54","Female","Rural","18900","Sports","6","12","86","1032","Electronics","138","37","True","10","6","12","1032","重要挽留客户","重要客户"
"937","50","Female","Suburban","55721","Technology","5","2","2038","4076","Books","473","30","True","12","5","2","4076","重要深耕客户","重要客户"
"938","39","Female","Rural","24649","Sports","13","13","177.08","2302","Books","553","19","True","11","13","13","2302","重要深耕客户","重要客户"
"939","38","Female","Urban","43187","Travel","19","9","88","792","Health & Beauty","229","16","False","7","19","9","792","新客户","一般客户"
"940","23","Male","Suburban","87576","Fashion","22","6","276.83","1661","Books","317","24","True","7","22","6","1661","新客户","一般客户"
"941","23","Male","Rural","5162","Sports","8","6","398","2388","Apparel","598","44","True","10","8","6","2388","重要挽留客户","重要客户"
"942","21","Female","Urban","132303","Fashion","9","7","199.43","1396","Electronics","561","21","True","9","9","7","1396","潜力客户","潜力客户"
"943","47","Female","Urban","36706","Fashion","17","2","623.5","1247","Apparel","201","36","False","6","17","2","1247","一般维持客户","一般客户"
"944","28","Male","Rural","17268","Technology","3","2","1302","2604","Books","258","40","False","9","3","2","2604","潜力客户","潜力客户"
"945","47","Female","Suburban","77464","Technology","19","2","1773.5","3547","Electronics","480","39","True","8","19","2","3547","潜力客户","潜力客户"
"946","48","Male","Suburban","42299","Travel","11","17","170.35","2896","Apparel","178","47","True","13","11","17","2896","重要唤回客户","核心客户"
"947","41","Female","Urban","105711","Food","24","10","224.9","2249","Health & Beauty","123","6","True","8","24","10","2249","潜力客户","潜力客户"
"948","26","Male","Suburban","103679","Fashion","17","5","370.6","1853","Apparel","342","5","False","8","17","5","1853","潜力客户","潜力客户"
"949","20","Female","Suburban","59079","Food","21","13","296.62","3856","Books","171","14","True","12","21","13","3856","重要深耕客户","重要客户"
"950","48","Female","Suburban","95608","Travel","19","1","2646","2646","Electronics","59","45","False","6","19","1","2646","一般维持客户","一般客户"
"951","57","Male","Urban","814","Fashion","2","2","665.5","1331","Health & Beauty","465","42","False","8","2","2","1331","潜力客户","潜力客户"
"952","54","Female","Rural","36615","Fashion","8","8","24.63","197","Electronics","260","4","False","8","8","8","197","潜力客户","潜力客户"
"953","53","Female","Suburban","98938","Food","19","9","306.89","2762","Health & Beauty","373","8","True","10","19","9","2762","重要挽留客户","重要客户"
"954","41","Male","Urban","9156","Sports","7","10","31.6","316","Electronics","95","24","True","9","7","10","316","潜力客户","潜力客户"
"955","48","Female","Urban","110845","Technology","28","2","2141","4282","Books","125","11","False","8","28","2","4282","潜力客户","潜力客户"
"956","23","Male","Rural","34927","Sports","27","4","671.25","2685","Health & Beauty","41","17","False","6","27","4","2685","一般维持客户","一般客户"
"957","19","Male","Suburban","40558","Food","17","15","234.33","3515","Home & Kitchen","254","21","False","12","17","15","3515","重要深耕客户","重要客户"
"958","37","Female","Suburban","100125","Technology","6","1","3502","3502","Electronics","7","26","False","10","6","1","3502","重要挽留客户","重要客户"
"959","45","Female","Rural","3907","Sports","19","2","243","486","Electronics","471","43","True","4","19","2","486","流失客户","流失客户"
"960","28","Female","Rural","12480","Technology","24","2","1460","2920","Apparel","511","48","True","7","24","2","2920","新客户","一般客户"
"961","21","Female","Urban","27877","Fashion","6","4","862.75","3451","Health & Beauty","581","44","False","11","6","4","3451","重要深耕客户","重要客户"
"962","32","Female","Urban","109445","Sports","28","6","825.67","4954","Home & Kitchen","69","45","False","9","28","6","4954","潜力客户","潜力客户"
"963","23","Female","Rural","4396","Technology","2","2","469.5","939","Books","81","27","False","7","2","2","939","新客户","一般客户"
"964","47","Female","Suburban","73281","Technology","6","1","3727","3727","Apparel","542","16","True","11","6","1","3727","重要深耕客户","重要客户"
"965","55","Male","Urban","46447","Technology","23","3","1371","4113","Home & Kitchen","585","26","False","9","23","3","4113","潜力客户","潜力客户"
"966","19","Female","Urban","67761","Sports","5","14","8.21","115","Health & Beauty","262","33","True","11","5","14","115","重要深耕客户","重要客户"
"967","32","Male","Suburban","63710","Travel","19","15","149.8","2247","Home & Kitchen","89","31","False","10","19","15","2247","重要挽留客户","重要客户"
"968","28","Female","Urban","45873","Sports","20","12","63.58","763","Electronics","208","48","True","7","20","12","763","新客户","一般客户"
"969","25","Female","Suburban","96475","Food","4","4","810.75","3243","Electronics","213","47","True","11","4","4","3243","重要深耕客户","重要客户"
"970","43","Male","Suburban","46084","Sports","22","13","296.38","3853","Apparel","266","6","False","12","22","13","3853","重要深耕客户","重要客户"
"971","62","Female","Suburban","55392","Technology","26","3","1539.33","4618","Health & Beauty","293","44","True","8","26","3","4618","潜力客户","潜力客户"
"972","61","Female","Rural","18553","Fashion","17","8","175.88","1407","Health & Beauty","207","8","True","8","17","8","1407","潜力客户","潜力客户"
"973","22","Male","Rural","6628","Sports","11","10","281.2","2812","Home & Kitchen","333","7","True","12","11","10","2812","重要深耕客户","重要客户"
"974","23","Female","Rural","18496","Sports","4","6","417.67","2506","Apparel","77","34","True","11","4","6","2506","重要深耕客户","重要客户"
"975","43","Female","Suburban","75416","Technology","26","2","2197.5","4395","Health & Beauty","288","44","False","8","26","2","4395","潜力客户","潜力客户"
"976","21","Female","Suburban","85363","Fashion","13","7","384.86","2694","Electronics","47","14","False","9","13","7","2694","潜力客户","潜力客户"
"977","36","Male","Rural","5389","Fashion","20","5","268.8","1344","Home & Kitchen","200","16","False","7","20","5","1344","新客户","一般客户"
"978","37","Female","Urban","18830","Food","26","17","151.12","2569","Books","427","43","False","9","26","17","2569","潜力客户","潜力客户"
"979","50","Female","Suburban","113117","Sports","17","14","232.14","3250","Electronics","210","9","False","12","17","14","3250","重要深耕客户","重要客户"
"980","37","Female","Urban","87535","Fashion","9","9","561.67","5055","Apparel","420","10","True","13","9","9","5055","重要唤回客户","核心客户"
"981","29","Female","Urban","40134","Fashion","4","5","360.4","1802","Health & Beauty","154","17","True","10","4","5","1802","重要挽留客户","重要客户"
"982","64","Male","Suburban","81834","Travel","23","2","1050.5","2101","Electronics","522","12","True","6","23","2","2101","一般维持客户","一般客户"
"983","18","Male","Suburban","62273","Travel","28","14","178.57","2500","Books","415","6","True","9","28","14","2500","潜力客户","潜力客户"
"984","43","Female","Urban","18059","Fashion","14","2","804","1608","Books","353","19","False","6","14","2","1608","一般维持客户","一般客户"
"985","31","Female","Urban","32276","Food","19","16","309","4944","Apparel","157","43","False","12","19","16","4944","重要深耕客户","重要客户"
"986","55","Male","Rural","18501","Fashion","26","10","121.2","1212","Electronics","261","41","True","7","26","10","1212","新客户","一般客户"
"987","54","Male","Rural","1652","Technology","28","3","906.67","2720","Home & Kitchen","77","29","False","6","28","3","2720","一般维持客户","一般客户"
"988","28","Female","Suburban","81412","Sports","3","3","1181.67","3545","Electronics","488","6","True","11","3","3","3545","重要深耕客户","重要客户"
"989","53","Male","Rural","9230","Food","14","8","60.5","484","Books","131","25","True","7","14","8","484","新客户","一般客户"
"990","30","Female","Rural","30910","Technology","8","2","21.5","43","Apparel","579","24","False","6","8","2","43","一般维持客户","一般客户"
"991","60","Male","Rural","31232","Food","24","13","104.08","1353","Apparel","455","25","False","8","24","13","1353","潜力客户","潜力客户"
"992","20","Male","Rural","29006","Technology","27","2","620","1240","Home & Kitchen","163","16","False","4","27","2","1240","流失客户","流失客户"
"993","50","Male","Urban","92525","Sports","28","1","4759","4759","Apparel","15","16","False","7","28","1","4759","新客户","一般客户"
"994","23","Male","Suburban","92266","Sports","1","11","326.36","3590","Apparel","232","6","False","14","1","11","3590","重要价值客户","核心客户"
"995","27","Female","Rural","1857","Travel","10","12","46.92","563","Apparel","195","37","False","9","10","12","563","潜力客户","潜力客户"
"996","22","Male","Urban","32846","Technology","18","3","3393","10179","Apparel","542","21","False","9","18","3","10179","潜力客户","潜力客户"
"997","40","Male","Urban","8966","Travel","16","1","1998","1998","Apparel","359","4","True","6","16","1","1998","一般维持客户","一般客户"
"998","27","Female","Urban","38003","Technology","8","1","4260","4260","Books","331","34","False","10","8","1","4260","重要挽留客户","重要客户"
"999","61","Male","Rural","1441","Travel","1","8","23.13","185","Electronics","427","28","True","9","1","8","185","潜力客户","潜力客户"
"1000","19","Male","Rural","7458","Sports","12","15","151.4","2271","Health & Beauty","497","38","True","12","12","15","2271","重要深耕客户","重要客户"
